"Text";"User";"Timestamp";"Nshares";"Nlikes";"Nfriends";"Ncomments";"Replytoauthor"
"

Hi Susan,

This is what I had for 6/1/00:



I did not have info for the 'NW-STANFIELD' curve (for 6/1 or 6/2):

Let me know if I can try anything else,

Hal
x53707";"san-scott";976193770000;0;0;0;0;"hal-mckinney
"
"

On the evening of December 15th, we will be moving.  You will receive packing 
directions for your desk the week of the move.  Boxes and moving labels will 
be available on Wednesday, December 13.  Please see below for your new work 
location.  If you have any questions, please contact your group Assistant.






";"ri-loibl";976121830000;590;590;590;590;"irena-hogan
"
"

Susan,

I tried to explain the pricing formula in non-technical format. 
Take a look the doc attached below, to see if this is good
enough for the lawyers.

Zimin





Resent:


";"san-scott";976111450000;0;0;0;0;"zimin-lu
"
"

Susan / Matt,

below are the ERMS desks currently in EnPower. Could you please send me some 
trader's names associated w/ each of these desks?

Regards, Marcelo



1 NG Price
2 Physical Crude
3 Pipe Options
4 Transport Central
5 Transport East
6 Transport West
7 Transport West 2
8 GD Options";"tt-brown";976102810000;10;10;10;10;"marcelo-meira
"
"

susan,
i don't know how to do that message thing!!  call me when you have a chance.
I will be at my desk after 5pm........Just got back on Sunday.  Will be here 
a 
month.  How are you?  What's new on work, men, other social front?  Things
good.  Let me know when you have time.

Darren 
36661

Sorry, no steak nite tonight for this cowboy......";"san-scott";976036870000;0;0;0;0;"darren-maloney
"
"

Hello everyone!  I hope all of you are doing well!  I am getting so excited
about this weekend and the Christmas shower!  Don't forget to RSVP - it is my
cousin, Josie Flesher's number (713-626-9466) and she is not there during the
day, so you can just leave a message.

Hope to see you guys this weekend!

Love, Lisa
";"erry-rfa1-com";975920710000;120;120;120;120;"lisa-a-meador-chase-com
"
"

Hi Susan,

Would you please forward the current spreadsheet with exotics?

Thanks, 
Beatrice";"san-scott";975863890000;0;0;0;0;"beatrice-reyna
"
"

The following meeting will occur:  Interview Discussion
   
     Date: Tuesday, December 4, 2000

     Time: 9:30 - 10:30

     Location:  EB3270

If for any reason this meeting needs to be changed, please feel free to call 
me at ext. 3-9588.

Thanks,
Elizabeth";"san-scott";975851830000;40;40;40;40;"elizabeth-soto
"
"

I finally got a new phone and here is my number: 210-857-8321.

And yes I am free and clear now.

Kyle
______________________________________________________________________________
_______
Get more from the Web.  FREE MSN Explorer download : http://explorer.msn.com";"ex-lexor-com";975798910000;190;190;190;190;"kyle_etter-hotmail-com
"
"

Hey Shorty,

This work thing is getting out of hand.  Today has just flown adios and we 
are not very close to leaving.  I hope your day is going well.  I haven't 
even had enough time to find some good wholesome jokes for you but I will. 
I'll talk to you later.

Ted";"san-scott";965587690000;0;0;0;0;"ted-noble
"
"

Ted, 

I spoke with Shanna a little while ago about your friend and the apartment 
and she said she was fine with the deal.  Talk to you later.

Susan";"d-noble";962906050000;0;0;0;0;"susan-scott
"
"

Our little secret.
---------------------- Forwarded by Gary Stadler/HOU/ECT on 02/09/2000 02:04 
PM ---------------------------


Benjamin Freeman@ENRON
02/09/2000 01:48 PM
To: Gary Stadler/HOU/ECT@ECT
cc:  
Subject: Re: [Fwd: fwd: Mutant Books]  

gary, i have not read any of these books. But thank you for the heads-up.
";"san-scott";950020990000;0;0;0;0;"gary-stadler
"
"

Here is the draft testimony of Paul Amirault on storage issues.  There is
additional material on balancing and on storage price floors which will be
added as soon as possible tomorrow.  Please send comments to Mike Day as
soon as possible.  Thanks.

 <<x12282.doc>>



 - x12282.doc";"mb-crossborderenergy-com";957293710000;320;320;320;320;"mday-gmssr-com
"
"

Attached for your information is a copy of a letter El Paso Natual Gas Company
sent this afternoon to ALJ Biren, Commissioner Bilas and all parties to
I.99-07-003.

 - EPNGALJ3.DOC";"cott3";957379690000;840;840;840;840;"ewo-jmbm-com
"
"

Here are the final drafts of the Amirault and Dasovich testimony.  Any
last minute comments will have to be sent by 10 am.  thanks for your
consideration.  Mike Day

 <<DASOVI~1.DOC>>  <<x12282.doc>>

 - DASOVI~1.DOC
 - x12282.doc";"mb-crossborderenergy-com";957382690000;320;320;320;320;"mday-gmssr-com
"
"

 Attached is an electronic copy of Kern River's testimony lodged with
Judge Biren and served on all parties in this matter.

>  <<KR.I99-07-003.doc>>

 - KR.I99-07-003.doc";"b-cpuc-ca-gov";957464350000;840;840;840;840;"mark-c-moench-williams-com
"
"

The Vernon City Council did indeed approve the City's participation in the
comprehensive settlement on April 18th.? I apologize for being slow to
confirm this action.



";"herry-sempra-com";957715090000;560;560;560;560;"johnj-bcjlaw-com
"
"

Brian:  here is the electronic version of Jeff Fawcett's testimony.
";"herry-sempra-com";957808450000;0;0;0;0;"susan-scott
"
"

You may want to consider rebuttal testimony on the Kern River testimony, that 
argues that new pipelines and new pipeline interconnects should not be 
secondary to existing pipelines.? PG&E also filed testimony on WR that you 
might be concerned with.";"san-scott";957813730000;0;0;0;0;"bcherry-sempra-com
"
"

---------------
Please be informed, a meeting has been scheduled to discuss the Enron's 
Options Program on Tuesday, June 6th, 4:00 - 5:00p in the Video Conference 
Room - EB-49C2 (7C1 - Omaha).

Drew, we are aware that you will be in Austin on Tuesday and may not be able 
to participate.

Thanks in advance for marking your calendars.

adr";"ll-cordes";960226750000;80;80;80;80;"janet-cones
"
"

Attached is PG&E's Reply Brief in  I.99-07-003 filed July 31, 2000.
?
I e-mailed this Reply Brief yesterday to a  different list, so I apologize if 
you are getting this twice.
?
Stephanie Louie (415-973-7956)
Secretary to EDWARD KURZ
?
?
 - reply-f.doc";"sinc-ix-netcom-com";965043610000;930;930;930;930;"syw1-pge-com
"
"

 - CPUC01-#76371-v1-Revised_Reply_Brief__Due_today_7_31_.doc";"atz-sempratrading-com";965045470000;800;800;800;800;"nas-cpuc-ca-gov
"
"

Attached please find Southwest Gas Corporation's Motion for Late-Filed Reply 
Brief and its Reply Brief in the Gas Restructuring Investigation.

If any party would like hard copy by expedited overnite service, please 
contact Keith Brown at 702.876.7157 or by reply email.



 - SWGMotion.wpd
 - SWGReplyBrief.wpd";"aillar";965296810000;50;50;50;50;"keith-brown-groupwise-swgas-com
"
"

Attached is a letter from SoCalGas to the service list in the Gas Industry 
Restructuring Proceeding regarding Altra Energy Technologies (Altra).? Also, 
a hard copy is being mailed today.

??????? ???????  <<GIR-Altra Announcement1.doc>> 

 - GIR-Altra Announcement1.doc";"ulamirault-aec-ca";968083090000;760;760;760;760;"zangeles-sempra-com
"
"

Hi, Sooz!  Really enjoyed your visit and hope you had a good trip back to
Houston.  I'm so glad you came, it really made the weekend fly by.  Tying up
loose ends today and I take off at 7:00 a.m. tomorrow.  See you when I
return.  I'll send a card!
love, mum";"san-scott";970421050000;0;0;0;0;"camp2scott-aol-com
"
"

---------------------- Forwarded by Jeffery Fawcett/ET&S/Enron on 10/02/2000 
04:14 PM ---------------------------
From: Lisa Koob@EES on 10/02/2000 02:34 PM
To: annamaria.bosley@compaq.com, Jeffery Fawcett/ET&S/Enron@ENRON, 
nchancler@vedp.state.va.us
cc:  

Subject: cat



 - TeasingCat.MPG




";"san-scott";970422850000;0;0;0;0;"jeffery-fawcett
"
"

That sounds great! I have big smile on my face now!



-----Original Message-----
From: Susan.Scott@enron.com [mailto:Susan.Scott@enron.com]
Sent: Friday, October 06, 2000 11:59 AM
To: craigl@calpine.com
Subject: goin' back to Cali


I'm getting us a convertible.";"san-scott";970749430000;0;0;0;0;"craigl-calpine-com
"
"

FYI: I feel great! I guess I got all the sleep I needed. I call you in the
afternoon.

Craig";"san-scott";970992970000;0;0;0;0;"craigl-calpine-com
"
"

Can't wait to see you tonight!

Ps. This documents I am truly think of you at all times.

Love,

Craig

XXX (no bites)";"san-scott";973081870000;0;0;0;0;"craigl-calpine-com
"
"

Darling,

Just wanted to let you know that you on my mind. I hope you are having a
great day.

C.

0XXX ";"san-scott";973600570000;0;0;0;0;"craigl-calpine-com
"
"

Hi, Sooz,  Was just wondering how you're feeling.  It's getting a little
boring here and especially difficult to lay around when I keep thinking of
all I have to accomplish.  Supposed to have that pastel workshop tomorrow and
half day Sun. but don't know if I'm up to it.  Good luck with the party!
love, mum";"san-scott";975579910000;0;0;0;0;"camp2scott-aol-com
"
"

That filing is 17 pages long, however, I'm not able to print the last page - 
- I've tried everything!  I'm sending the first 16 pages to you via 
interoffice, and I'll have to get with tech support on Monday to find out 
about that last page. 

Susan, I put a copy of it in you in box up here.";"ndy-donoho";975606790000;0;0;0;0;"denise-lagesse
"
"

fyi...
Greg and I got on the friends and family plan with Verizon Wireless, so I got 
a free phone out of the deal!  My new cell phone number is 713-542-6908.

Love,
Vanessa";"xdays-aol-com";975836410000;130;130;130;130;"vanessa-schulte
"
"

Josh - Susan Scott, legal, requested to fax her a copy of the Gallup/Rolls 
Royce compressor PO  for review. 

Her fax: 713-853-5425
phone: 713-853-0596

Let me know when it's been sent.

Thanks

JT";"sh-mayes";975841930000;0;0;0;0;"jerry-thomas
"
"

Susan - you can start with this - the big exception will be that this is an 
operating agmt at cost....i dopubt that is where we will go...


";"san-scott";976046350000;0;0;0;0;"louis-soldano
"
"

Susan

Here is the manual enrollment form, please send to Kim Bolton.

Thanks
Estalee";"san-scott";976047370000;0;0;0;0;"estalee-russi
"
"

Susan,

Here are all of our authorization memos.  Please complete the AuthNewCorp 
memo and send it directly to Lillian Bailey at EB4804B -- she will send 
copies to the rest of us.  If you can;'t get all signatures immediately, send 
a draft to Lil so she can get started.

  Geneva Holland
Corp Services - Corp Secretary Dept
EB4802
713-853-7291";"san-scott";976103530000;0;0;0;0;"geneva-holland
"
"

I need to get expense reports in by the 13th of this month.  Have you given 
me all of your receipts for this year?  The only receipt I currently have to 
send in for reimbursement is your PrimeCo bill dated 11/15/00.  Is that it?  
It looks like your December bill will have to be submitted after the cutoff 
date.";"san-scott";976186690000;0;0;0;0;"denise-lagesse
"
"

Here's my best shot(s):


NatCom Energy Services, Inc.

Streamline Energy Services, Inc.

Handyman Energy Services, Inc.

Enable Energy Services, Inc.  (var. Enerable)

";"san-scott";976200190000;0;0;0;0;"jeffery-fawcett
"
"

gracias

 -----Original Message-----
From: 	Semperger, Cara  
Sent:	Wednesday, April 04, 2001 11:28 AM
To:	Aldis, Laura
Subject:	Another Hour description aid for you

This is a visual representation of how hours are broken out, and their designations

 << File: Hours_Cheatsheet.ppt >> ";"ra-semperger";986347030000;0;0;0;0;"laura-aldis
"
"

Sara has been at a law conference since Wednesday.  She will overnight her 
information on Monday so you will have it first thing Tuesday morning.

Sorry for the delay.
Kaye";"sa-mackey";926005570000;0;0;0;0;"kaye-ellis
"
"

Attached is the most recent version of our Status Update for Brokerage 
Agreements, which we will be reviewing at the next Brokerage Agreement 
Meeting, Wednesday, April 4th.  Thank you.



Cheryl Nelson
Senior Counsel
EB3816
(713) 345-4693";"ra-shackleton";986125150000;50;50;50;50;"keegan-farrell
"
"

Sara,
     What is your availability this week for a conference call with our
Attorney?

Maria";"ra-shackleton";986129230000;0;0;0;0;"mrgelnett-nyseg-com
"
"

Good Morning Sara,

Here is Annex II.  Please advise if you think we will be able to send out the 
confirmation today. Sheila Glover is applying the pressure on me to resolve 
this as quickly as possible.

Thanks again for all of your help!!

Regards,

Jorge
";"ra-shackleton";986125630000;0;0;0;0;"jorge-garcia
"
"

Fax new account documents to Mike then Fed-Ex to:


Mike Bruegel
Bear Stearns Securities Corp
440 South Lasalle, Suite 1021
Chicago, IL 60605


Fax to: 312-663-3491
Phone: 312-663-3253";"ra-shackleton";986127610000;10;10;10;10;"tom-doukas
"
"

Steve-

On 3/30/01 we rolled the 2 forwards maturing on 3/31 to 4/30.
On 4/2/01 we amended the forwards so that they now mature on 6/29/01.
Also, we entered into 3 puts maturing on 6/28/01.

Lehman is sending me a spreadsheet with the details, and Lehman Brothers in 
Geneva should send us the confirms shortly.

Jeff Nogid
Enron Global Finance
713-853-4782";"eve-ross";986143570000;0;0;0;0;"jeff-nogid
"
"

Cheryl and Cassandra,
 ECT Investments, Inc. has begun an executing broker relationship with ISI 
for research access and order flow.  This relationship is for execution 
only.  All settlements will still occur through existing Prime brokers, 
Goldman, Morgan and Bear.


Thanks,
Theresa";"ssandra-schultz";986145670000;20;20;20;20;"theresa-brogan
"
"

Sara,

I don't think we ever touched base on the issues surrounding the credit 
worksheet.  Please let me know if we still need to talk.  Thanks.";"ra-shackleton";986203570000;0;0;0;0;"tanya-rohauer
"
"

Sara,

Per the request of John Maloney, please find attached the credit worksheet 
for Boeing Company.  Please call with questions or comments.  



Wendy
3-0699";"ra-shackleton";986207530000;0;0;0;0;"wendy-conwell
"
